o,b,x,b,o,x,x,o,x,positive
o,b,x,b,o,x,o,x,x,positive
o,b,x,b,o,x,b,b,x,positive
o,b,x,b,o,o,x,x,x,positive
o,b,x,b,b,x,o,b,x,positive
o,b,x,b,b,x,b,o,x,positive
o,b,o,x,x,x,x,o,b,positive
o,b,o,x,x,x,x,b,o,positive
o,b,o,x,x,x,o,x,b,positive
o,b,o,x,x,x,o,b,x,positive
o,b,o,x,x,x,b,x,o,positive
o,b,o,x,x,x,b,o,x,positive
o,b,o,x,x,x,b,b,b,positive
o,b,o,x,o,b,x,x,x,positive
o,b,o,x,b,o,x,x,x,positive
o,b,o,o,x,b,x,x,x,positive
o,b,o,o,b,x,x,x,x,positive
o,b,o,b,x,o,x,x,x,positive
o,b,o,b,o,x,x,x,x,positive
o,b,o,b,b,b,x,x,x,positive
o,b,b,x,x,x,x,o,o,positive
o,b,b,x,x,x,o,x,o,positive
o,b,b,x,x,x,o,o,x,positive
o,b,b,x,x,x,o,b,b,positive
o,b,b,x,x,x,b,o,b,positive
o,b,b,x,x,x,b,b,o,positive
o,b,b,x,o,o,x,x,x,positive
o,b,b,o,x,o,x,x,x,positive
o,b,b,o,o,x,x,x,x,positive
o,b,b,o,b,b,x,x,x,positive
o,b,b,b,o,b,x,x,x,positive
o,b,b,b,b,o,x,x,x,positive
b,x,x,o,x,o,x,o,b,positive
b,x,x,o,x,o,x,b,o,positive
b,x,x,o,x,o,o,x,b,positive
b,x,x,o,x,o,b,x,o,positive
b,x,x,o,x,b,x,o,o,positive
b,x,x,o,x,b,o,x,o,positive
b,x,x,o,o,x,o,b,x,positive
b,x,x,o,o,x,b,o,x,positive
b,x,x,o,b,x,o,o,x,positive
b,x,x,b,x,o,x,o,o,positive
b,x,x,b,x,o,o,x,o,positive
b,x,x,b,o,x,o,o,x,positive
b,x,o,x,x,x,o,o,b,positive
b,x,o,x,x,x,o,b,o,positive
b,x,o,x,x,x,b,o,o,positive
b,x,o,x,x,o,o,x,b,positive
b,x,o,x,x,b,o,x,o,positive
b,x,o,o,x,x,o,x,b,positive
b,x,o,o,x,x,b,x,o,positive
b,x,o,o,x,o,x,x,b,positive
b,x,o,o,x,o,b,x,x,positive
b,x,o,o,x,b,x,x,o,positive
b,x,o,o,x,b,o,x,x,positive
b,x,o,o,x,b,b,x,b,positive
b,x,o,o,o,b,x,x,x,positive
b,x,o,o,b,o,x,x,x,positive
b,x,o,b,x,x,o,x,o,positive
b,x,o,b,x,o,o,x,x,positive
b,x,o,b,x,o,b,x,b,positive
b,x,o,b,x,b,o,x,b,positive
b,x,o,b,x,b,b,x,o,positive
b,x,o,b,o,o,x,x,x,positive
b,x,b,x,x,o,o,x,o,positive
b,x,b,o,x,x,o,x,o,positive
b,x,b,o,x,o,x,x,o,positive
b,x,b,o,x,o,o,x,x,positive
b,x,b,o,x,o,b,x,b,positive
b,x,b,o,x,b,o,x,b,positive
b,x,b,o,x,b,b,x,o,positive
b,x,b,b,x,o,o,x,b,positive
b,x,b,b,x,o,b,x,o,positive
b,x,b,b,x,b,o,x,o,positive
b,o,x,x,x,x,o,o,b,positive
b,o,x,x,x,x,o,b,o,positive
b,o,x,x,x,x,b,o,o,positive
b,o,x,x,x,o,x,o,b,positive
b,o,x,x,x,o,x,b,o,positive
b,o,x,x,x,b,x,o,o,positive
b,o,x,x,o,x,o,b,x,positive
b,o,x,x,b,x,o,o,x,positive
b,o,x,o,x,x,x,o,b,positive
b,o,x,o,x,x,x,b,o,positive
b,o,x,o,x,x,o,b,x,positive
b,o,x,o,x,x,b,o,x,positive
b,o,x,o,x,o,x,x,b,positive
b,o,x,o,x,o,x,b,x,positive
b,o,x,o,x,b,x,x,o,positive
b,o,x,o,x,b,x,o,x,positive
b,o,x,o,x,b,x,b,b,positive
b,o,x,o,o,x,x,b,x,positive
b,o,x,o,o,x,b,x,x,positive
b,o,x,o,o,b,x,x,x,positive
b,o,x,o,b,x,x,o,x,positive
b,o,x,o,b,x,o,x,x,positive
b,o,x,o,b,x,b,b,x,positive
b,o,x,o,b,o,x,x,x,positive
b,o,x,b,x,x,x,o,o,positive
b,o,x,b,x,x,o,o,x,positive
b,o,x,b,x,o,x,x,o,positive
b,o,x,b,x,o,x,o,x,positive
b,o,x,b,x,o,x,b,b,positive
b,o,x,b,x,b,x,o,b,positive
b,o,x,b,x,b,x,b,o,positive
b,o,x,b,o,x,o,x,x,positive
b,o,x,b,o,x,b,b,x,positive
b,o,x,b,o,o,x,x,x,positive
b,o,x,b,b,x,o,b,x,positive
b,o,x,b,b,x,b,o,x,positive
b,o,o,x,x,x,x,o,b,positive
b,o,o,x,x,x,x,b,o,positive
b,o,o,x,x,x,o,x,b,positive
b,o,o,x,x,x,o,b,x,positive
b,o,o,x,x,x,b,x,o,positive
b,o,o,x,x,x,b,o,x,positive
b,o,o,x,x,x,b,b,b,positive
b,o,o,x,o,b,x,x,x,positive
b,o,o,x,b,o,x,x,x,positive
b,o,o,o,x,b,x,x,x,positive
b,o,o,o,b,x,x,x,x,positive
b,o,o,b,x,o,x,x,x,positive
b,o,o,b,o,x,x,x,x,positive
b,o,o,b,b,b,x,x,x,positive
b,o,b,x,x,x,x,o,o,positive
b,o,b,x,x,x,o,x,o,positive
b,o,b,x,x,x,o,o,x,positive
b,o,b,x,x,x,o,b,b,positive
b,o,b,x,x,x,b,o,b,positive
b,o,b,x,x,x,b,b,o,positive
b,o,b,x,o,o,x,x,x,positive
b,o,b,o,x,o,x,x,x,positive
b,o,b,o,o,x,x,x,x,positive
b,o,b,o,b,b,x,x,x,positive
b,o,b,b,o,b,x,x,x,positive
b,o,b,b,b,o,x,x,x,positive
b,b,x,x,x,o,x,o,o,positive
b,b,x,x,o,x,o,o,x,positive
b,b,x,o,x,x,x,o,o,positive
b,b,x,o,x,x,o,o,x,positive
b,b,x,o,x,o,x,x,o,positive
b,b,x,o,x,o,x,o,x,positive
b,b,x,o,x,o,x,b,b,positive
b,b,x,o,x,b,x,o,b,positive
b,b,x,o,x,b,x,b,o,positive
b,b,x,o,o,x,x,o,x,positive
b,b,x,o,o,x,o,x,x,positive
b,b,x,o,o,x,b,b,x,positive
b,b,x,o,b,x,o,b,x,positive
b,b,x,o,b,x,b,o,x,positive
b,b,x,b,x,o,x,o,b,positive
b,b,x,b,x,o,x,b,o,positive
b,b,x,b,x,b,x,o,o,positive
b,b,x,b,o,x,o,b,x,positive
b,b,x,b,o,x,b,o,x,positive
b,b,x,b,b,x,o,o,x,positive
b,b,o,x,x,x,x,o,o,positive
b,b,o,x,x,x,o,x,o,positive
b,b,o,x,x,x,o,o,x,positive
b,b,o,x,x,x,o,b,b,positive
b,b,o,x,x,x,b,o,b,positive
b,b,o,x,x,x,b,b,o,positive
b,b,o,x,o,o,x,x,x,positive
b,b,o,o,x,o,x,x,x,positive
b,b,o,o,o,x,x,x,x,positive
b,b,o,o,b,b,x,x,x,positive
b,b,o,b,o,b,x,x,x,positive
b,b,o,b,b,o,x,x,x,positive
b,b,b,x,x,x,o,o,b,positive
b,b,b,x,x,x,o,b,o,positive
b,b,b,x,x,x,b,o,o,positive
b,b,b,o,o,b,x,x,x,positive
b,b,b,o,b,o,x,x,x,positive
b,b,b,b,o,o,x,x,x,positive
x,x,o,x,x,o,o,b,o,negative
x,x,o,x,x,o,b,o,o,negative
x,x,o,x,x,b,o,o,o,negative
x,x,o,x,o,x,o,o,b,negative
x,x,o,x,o,x,o,b,o,negative
x,x,o,x,o,o,o,x,b,negative
x,x,o,x,o,o,o,b,x,negative
x,x,o,x,o,o,b,x,o,negative
x,x,o,x,o,b,o,x,o,negative
x,x,o,x,o,b,o,o,x,negative
x,x,o,x,o,b,o,b,b,negative
x,x,o,x,b,x,o,o,o,negative
x,x,o,x,b,o,o,x,o,negative
x,x,o,x,b,o,b,b,o,negative
x,x,o,o,x,o,x,b,o,negative
x,x,o,o,o,x,o,x,b,negative
x,x,o,o,o,x,o,b,x,negative
x,x,o,o,o,o,x,x,b,negative
x,x,o,o,o,o,x,b,x,negative
x,x,o,o,o,o,b,x,x,negative
x,x,o,o,o,b,o,x,x,negative
x,x,o,o,b,o,x,x,o,negative
x,x,o,b,x,x,o,o,o,negative
x,x,o,b,x,o,x,o,o,negative
x,x,o,b,x,o,b,b,o,negative
x,x,o,b,o,x,o,x,o,negative
x,x,o,b,o,x,o,o,x,negative
x,x,o,b,o,x,o,b,b,negative
x,x,o,b,o,o,x,x,o,negative
x,x,o,b,o,o,o,x,x,negative
x,x,o,b,o,b,o,x,b,negative
x,x,o,b,o,b,o,b,x,negative
x,x,o,b,b,o,x,b,o,negative
x,x,o,b,b,o,b,x,o,negative
x,x,b,x,x,o,o,o,o,negative
x,x,b,x,o,x,o,o,o,negative
x,x,b,x,b,b,o,o,o,negative
x,x,b,o,x,x,o,o,o,negative
x,x,b,o,o,o,x,x,o,negative
x,x,b,o,o,o,x,o,x,negative
